0.47935075,0.4766997,0.48794055,-0.11980432,-0.32864022,0.4232462,-0.3951074,-0.2383076,-0.36121953,-0.18090296
0.036048293,-0.38190877,0.2958575,-0.25823373,0.28605568,-0.1814661,0.29349202,0.4640792,0.45832908,-0.23635024
0.05561632,-0.058993936,-0.2452817,0.10987079,0.3970989,0.3636213,0.14597559,0.36375767,0.01846844,0.17488128
0.4550811,0.15987432,-0.4527412,0.23575765,0.2386728,-0.27724636,0.3670869,-0.32793385,0.28871763,0.37041497
-0.017157197,-0.43986136,-0.33766657,0.18368888,-0.45843637,0.171238,-0.36026502,0.11101794,0.04873836,-0.43986273
-0.32151312,0.47776926,-0.09657204,-0.06104839,-0.04671192,0.03259498,-0.30695182,-0.49686772,0.14573419,-0.24873292
0.15764445,0.3584904,-0.06909293,-0.07470167,-0.3240106,0.23581898,0.19890034,0.4220432,0.2759642,-0.34652585
0.3034832,0.4922592,-0.14237136,-0.31766826,0.3519457,0.4401129,0.47489613,-0.413117,0.37896436,-0.031789303
-0.06823444,0.32898915,0.4052313,-0.21894777,0.26010543,0.3690915,0.3653366,0.47641653,-0.17044789,0.3417136
-0.0747515,-0.05112642,0.25742024,-0.12949163,0.25321805,-0.017330587,-0.4919458,-0.4078185,0.26377684,-0.27331692
0.48467934,0.036566198,-0.32916677,0.2332316,-0.3008768,-0.051089227,0.08184314,-0.19449925,0.17625123,0.44735956
-0.14731926,0.25103378,-0.221578,-0.027951598,-0.39023674,-0.042724133,0.17135161,0.24633777,-0.18520653,0.35539985
0.020063698,-0.20649844,-0.25010884,0.23331445,0.0057440996,0.30883068,0.27520484,0.38708693,-0.25345647,-0.4751668
-0.081266224,0.0125494,0.17764056,0.11278564,0.21458584,-0.2196511,-0.38038665,-0.04786831,-0.24930763,0.031221032
0.12133825,0.48863453,0.29956263,-0.49402183,0.1180433,-0.29871172,-0.07983166,-0.24312425,-0.4722047,-0.1592552
0.2566508,-0.44699806,0.48400342,-0.17350554,0.24452889,-0.30164182,-0.38212043,0.32921487,0.043970585,0.13712162
-0.082361996,-0.4145593,-0.47762913,-0.27983958,-0.42838883,0.18117595,-0.15159386,-0.36558992,-0.0454998,0.45651364
-0.42503822,-0.36347604,0.34390956,0.29770213,-0.46687305,-0.001706481,0.4950062,-0.1952923,0.2529633,-0.26579398
0.46566558,0.3930081,0.025614262,-0.122463524,0.4111482,-0.42365456,-0.31029803,-0.4661932,-0.11042166,-0.038386703
0.32441175,0.37382394,0.096434295,-0.14939052,0.3988914,0.32352054,-0.29161108,0.44719905,-0.022178173,-0.43295932
0.14466286,-0.20215994,-0.24452746,0.11916101,0.043714166,-0.1982426,-0.096129715,-0.3251536,-0.042110324,-0.004494846
-0.05168307,0.26057035,-0.17843461,0.18726152,-0.30591303,-0.25184524,-0.023154497,0.12204659,0.19487941,-0.18434435
0.3242572,-0.22278363,-0.44609535,0.42986518,0.48050833,-0.22040474,-0.45776284,0.44883502,-0.45227396,-0.2979827
